id,name,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
0kirDhhosgRUPn5XqoDvff,Endhuko,0.545,0.683,0.461,1.25E-05,0.112,0.326,-10.78,0.0293,109.878,5,1
2lmdCLDvDubNvDBLrXxWI3,Vera Level Chinna,0.837,0.221,0.728,0,0.0501,0.801,-9.429,0.106,110.001,11,4
1ilu89K0YzUzMnOZuPc2d7,Ayalaa Ayalaa,0.771,0.0129,0.656,0.00276,0.0886,0.735,-8.239,0.046,125.98,9,4
1TefBAqbeihQFLP8SchsFV,Suro Suro,0.892,0.189,0.831,2.52E-06,0.0935,0.933,-5.094,0.0784,129.88,0,4
1IdSH7991IGLmDaNiKN9vX,Chinna Chinnaga,0.618,0.631,0.395,1.29E-06,0.141,0.33,-9.997,0.0593,114.85,9,4
7hldCzj1LV0z6fhwBDcgzE,Maanja,0.832,0.206,0.84,0,0.108,0.834,-4.585,0.067,99.987,1,4
19Bp8omNeXJMuXC2Nrmw4M,Tik Tik Tik - Telugu: Title Track,0.614,0.151,0.789,0,0.244,0.76,-4.11,0.323,163.944,2,4
00KXNatS7yb38Qsamk9E1l,Kannayya - Father's Love,0.516,0.423,0.669,0,0.0911,0.531,-4.569,0.0428,90.074,2,4
0cUTw23XSFTC5srWetUIDg,Magadheera,0.469,0.0705,0.844,0,0.336,0.806,-4.671,0.207,123.094,7,4
64Ay9xPPWjfFdwD7ec4oy8,Kannayya - Reprise: Mother's Love,0.587,0.511,0.514,0,0.128,0.282,-3.386,0.0354,90.031,7,4
5n40bYocRjiNsGK7Sp4za0,Race Against Time,0.513,0.0779,0.675,0.655,0.208,0.378,-4.236,0.0457,95.105,2,4
7Izkkf88Gz2DdVbESfhxFg,Far Beyond Earth,0.504,0.424,0.693,0.842,0.192,0.268,-4.971,0.0267,90.025,7,4
7yv5YhDww287WPBiBquYPa,Tik Tik Tik - Telugu: Karaoke,0.732,0.0568,0.716,6.34E-06,0.157,0.692,-5.294,0.12,82.015,2,4
0jXSQaKLVVQ4bBm5rLdfwf,Kannayya - Karaoke,0.549,0.104,0.721,0.108,0.102,0.157,-6.897,0.0387,89.999,2,4
1N9fUg5CvOAf4K2wQkmru0,Aattanaayagi,0.544,0.746,0.606,2.78E-05,0.122,0.628,-8.22,0.0418,150.057,4,3
204aYmDjtFlweMUu5jSaAp,Moruniye,0.509,0.378,0.923,3.48E-06,0.0763,0.442,-6.827,0.349,149.857,10,4
6uApXXxcOaO1Zw23YAAYBw,Nee Kaanave,0.724,0.616,0.578,0,0.121,0.597,-7.399,0.0662,124.01,10,4
2PB7g1uAMtu1e5kuWvA0vm,Thori Bori,0.708,0.712,0.587,0,0.0985,0.802,-9.657,0.21,151.399,9,3
52b9ZEPZvFcrtfLMx7P5Ye,Vaarai - Happy,0.627,0.558,0.63,0.000111,0.165,0.767,-8.455,0.0333,99.978,7,4
5c91BZoPA2MFxqpfliRdtA,Paadham Paadham,0.663,0.701,0.522,0.000229,0.116,0.274,-10.547,0.0439,119.995,0,4
1h25c09jmnwplQvRsgIDKN,Merupula,0.662,0.672,0.457,1.09E-05,0.0821,0.397,-8.583,0.0302,81.996,9,4
2E5KbXaxGoWGm1uqtNclg0,Vaarai - Angry,0.435,0.55,0.815,1.75E-05,0.087,0.371,-6.264,0.125,99.933,2,4
0EviDM6NMMb7QxvU1wWlBP,Vaarai - Sad,0.387,0.822,0.411,3.08E-05,0.106,0.272,-9.411,0.0429,98.193,5,4
2zlbtCn8kNyMz4TVtj8OP2,Mukhi Mukhi,0.729,0.303,0.887,2.52E-06,0.159,0.513,-5.647,0.228,99.938,2,4
3cJGLe8r5Q4T45aCWVf5dF,"Lucky Baskhar Title Track (From ""Lucky Baskhar"")(Telugu)",0.863,0.0437,0.662,0.000352,0.119,0.47,-9.012,0.273,134.978,4,4
6ofIoumPaICLHyOMYusdQ3,Cheppava,0.369,0.843,0.264,0.000185,0.055,0.302,-14.014,0.0342,94.803,2,4
2DhWdNn4Oyek1sxhX5GrGk,Restart,0.659,0.0653,0.392,0,0.0448,0.579,-11.534,0.645,79.898,10,4
5EGZGQLzVpVDZoZQ5dyGpD,Cheppava - Lofi,0.271,0.827,0.292,5.35E-05,0.083,0.15,-13.353,0.0323,150.012,2,4
4Jf7naQIs03MBNbJwmd2O5,Restart - Lofi,0.708,0.474,0.421,0,0.133,0.646,-9.123,0.266,77.961,10,4
0hdn6yMfbJbNXbCTHeQEpV,So Many So Many,0.717,0.0783,0.728,0,0.0723,0.62,-5.571,0.0422,95.937,6,4
19uXzXBRz0GWuBOGo2aZwh,Gundello Sudulu,0.506,0.249,0.943,0.00279,0.377,0.526,-3.343,0.106,193.906,0,4
1oykdtBMO3XPpUpZdf6ITQ,Dillore,0.86,0.2,0.854,1.95E-06,0.0291,0.84,-3.332,0.172,100.977,7,4
0rPcaGonsUhki2AKhbjHLf,Praname,0.546,0.83,0.484,0.0253,0.132,0.204,-10.617,0.0446,89.958,4,4
08gFKTGUkNIAs5KINELZ0q,Chase - Background Score,0.821,0.279,0.597,0.882,0.108,0.243,-9.932,0.06,110.049,8,4
00JV3wn4lw40lfCL3DYCDG,Killer Found - Background Score,0.661,0.335,0.351,0.783,0.108,0.106,-12.13,0.0422,92.191,10,4
7hbEy8fd7vrvXoFSgzHyNF,Nee Venum Theme - Background Score,0.542,0.514,0.45,0.85,0.109,0.0385,-12.317,0.0416,119.94,5,4
6A7As9a6e1hH0q7ZNZeV15,Penguin Theme - Background Score,0.193,0.934,0.0828,0.867,0.14,0.0371,-16.807,0.039,73.392,0,4
7d6DbUZJNOMdtkFD7IkAod,Ruthless Monster - Background Score,0.216,0.687,0.067,0.881,0.168,0.0386,-24.826,0.031,61.965,2,4
3VYUvl3sy1BlHjcs6s8xd6,Through the Hills - Background Score,0.365,0.838,0.291,0.87,0.179,0.0707,-13.357,0.033,144.235,4,4
526uqWUuzKCXHBqB9zsQ8y,Umbrella Man - Background Score,0.449,0.0527,0.364,0.861,0.11,0.0542,-11.876,0.0499,140.236,2,4
7q5eTu1nEQy9oZr0fHddix,Bhayam Vaddu,0.783,0.0192,0.803,4.79E-05,0.0889,0.89,-10.579,0.238,90.933,5,4
4rMuAEitQPA9Ea0rRcGODa,Alalegase,0.582,0.011,0.506,0.00021,0.0423,0.13,-11.851,0.0369,82.533,0,4
5IwkxysjnoQ1wxGeSPdc4l,Evari Hrudaya,0.41,0.891,0.128,7.03E-06,0.0914,0.113,-16.869,0.0389,129.655,2,4
6NWUcp9f81shaD8UKETEzf,Praanam,0.499,0.707,0.301,0.000267,0.38,0.336,-14.476,0.0494,120.095,3,3
5NME3KQb4BqJ9CyvuJeJm4,Freedom Freedom,0.847,0.173,0.463,0.0013,0.0525,0.575,-11.405,0.127,130.051,2,4
0gh45qZ4ISYvCmaukMhLhH,Hey Sinamika Title Track,0.667,0.0889,0.761,0.731,0.174,0.0494,-9.618,0.0671,105.001,9,4
1f4CXkvtCc21gfawdVEu97,Rabbaru Buggala Ramachilaka,0.823,0.53,0.395,3.12E-05,0.0786,0.603,-6.196,0.147,180.027,9,4
3YRTBVGnj3OPwB56w6h3RG,Arere Arere,0.897,0.29,0.605,3.00E-06,0.139,0.8,-9.987,0.0476,110.039,7,4
3xPBscDPc1Z4AKulAGtXj5,Rendu Kallaninda,0.879,0.14,0.548,1.00E-05,0.128,0.543,-9.951,0.16,95.018,0,4
0xSvTAST9ZzV69vnUeKAgg,Devatalara Devatalara,0.925,0.45,0.703,0.00903,0.122,0.951,-8.357,0.0726,119.993,5,4
7B6VYcdsoLhyhblXbsSswi,Sarasaku Ra,0.9,0.483,0.389,0.00343,0.116,0.535,-10.923,0.038,107,0,4
0eZ1fbSFX9lS5VLsirJSQn,Ataladukundam,0.892,0.0722,0.829,1.19E-05,0.0475,0.71,-9.951,0.0774,120.011,8,4
5YVc4TTEf246tT66Uzkqw5,Uyyale Uyyale,0.782,0.184,0.768,0.00122,0.382,0.801,-8.85,0.0519,90.032,9,4
5LBV3sgNCkdcqDaTXpWVVK,Ata Modalaindi (Theme Music),0.46,0.0166,0.746,0.537,0.264,0.316,-12.107,0.187,165.333,11,4
1n1UI4Pk1EDIX2JQ1Igtwd,Uyyale Uyyale,0.783,0.182,0.77,0.00131,0.24,0.803,-8.842,0.0507,90.031,9,4
2gVJ1yBBkIfKQSco5bHHiJ,Nee Thone Nuvvu,0.697,0.0165,0.606,2.31E-06,0.0904,0.239,-11.257,0.0429,130,0,4
4lzb3gT1pAgLnHJorhLEKY,Masthu Mega City,0.899,0.0486,0.784,0.00108,0.0269,0.748,-10.13,0.154,94.988,2,4
0QiLEA67VgnYlS4884dYkT,Bhale Wedding,0.812,0.223,0.633,1.14E-06,0.227,0.613,-9.632,0.203,132.905,5,4
5sSScsznZPI0hHTfEuFxio,Thala Noppi,0.869,0.272,0.596,2.71E-06,0.116,0.843,-12.767,0.136,128.045,2,4
49b2TgTR4cQA2jcSA5X0TO,"Sleeping Beauty (From ""DeAr"") (Telugu)",0.725,0.519,0.389,0,0.244,0.478,-10.773,0.0538,129.883,5,4
2amtBJYP5Hj6hyfsBJPzTO,"My Dear Pellaama (From ""DeAr"") (Telugu)",0.837,0.707,0.505,0,0.0715,0.683,-9.361,0.117,101.281,5,3
6YIGPrdFcnRIlO9YqmZgxb,"Naa Lopala (Male) (From ""DeAr"") (Telugu)",0.657,0.641,0.274,2.32E-06,0.341,0.37,-14.101,0.0419,79.905,2,3
5UuQo1B7DiLxgRdOLhjyqL,"Naa Lopala (Female) (From ""DeAr"") (Telugu)",0.68,0.789,0.259,0.00072,0.146,0.44,-16.315,0.0406,79.99,2,3
3rS8pUZW9Dt739wAFLwAh0,"Addaala Jabili (From ""DeAr"") (Telugu)",0.653,0.36,0.513,8.38E-06,0.266,0.238,-11.174,0.0344,114.876,10,4
0CWtULXh8dhbswOhUbJgPE,Ennenno,0.632,0.598,0.296,0.000325,0.117,0.441,-10.532,0.0717,169.964,11,4
5gnF7j6pnHVcCHdFPYJqpj,Power,0.689,0.0543,0.774,0,0.295,0.512,-7.142,0.187,180.133,9,4
3Q2itrvecvTJA9WEdPDe9z,Adavi Thalli Biddalu,0.582,0.156,0.726,0,0.141,0.93,-9.176,0.0648,126.682,5,5
2eC9Fvu2w28JssUV14OXPZ,Needa Kaasintha,0.565,0.6,0.494,0,0.189,0.535,-9.199,0.0295,149.91,11,4
0HcdeRtDDJXkLG962kNrcY,Bondumallela,0.444,0.605,0.34,1.32E-06,0.0925,0.28,-9.176,0.0289,150,5,3
0jzQdPNFXvHMtFMaVd88uH,Chirugaali,0.636,0.0863,0.53,4.78E-06,0.205,0.433,-9.085,0.0396,157.447,5,3
5CE635daTcZaQJoEDLv4s3,Bolo Bolo Nesthama,0.742,0.0342,0.66,1.22E-05,0.0593,0.543,-6.675,0.0325,121.95,9,4
0XT6yerK2qG0869O17PiS2,Gaalai Nenu,0.67,0.277,0.429,1.07E-06,0.0959,0.231,-9.164,0.029,92.027,2,4
0zopUS7H0mjJnh3kP2S4TV,Kadale Nee,0.736,0.0825,0.57,0.00844,0.169,0.349,-8.694,0.0321,111.497,8,4
2OnhVr2XumBYxk7lAC8VMI,Ontariga,0.772,0.342,0.385,0,0.102,0.507,-9.3,0.0341,109.994,2,4
0k7TfMgeJz2YUazG0J37Ot,Undadhu Jolly,0.921,0.0479,0.659,0,0.0434,0.842,-5.35,0.0781,139.039,0,4
7ImE15eXdJuOdJgfe1oT32,Ra Ra Rakkamma,0.832,0.517,0.962,0.00239,0.0857,0.359,-5.859,0.0959,130.006,7,4
5ifDBn6U1TB5jw3ngNo6y4,Lullaby Song - Rajkumari,0.562,0.772,0.329,0,0.1,0.307,-10.572,0.0481,139.029,2,3
3ABDNDTGPrFPUCsR7Tvcax,Hey Fakira,0.668,0.474,0.818,0,0.133,0.537,-7.504,0.268,165.006,2,4
0XQSWDQ3VoIgrZo1M4bl97,The Devil's Fury - Gumma Banda Gumma,0.488,0.462,0.82,0.11,0.27,0.19,-10.886,0.394,99.313,1,4
6lnHAssBQub2zI1S5lysUv,Sakkanamma,0.817,0.654,0.767,7.89E-05,0.0574,0.38,-6.985,0.22,102.983,4,4
6G74uCWLmmja5UvYrKe7F3,Senaathipathi Nene,0.64,0.188,0.641,3.22E-05,0.0615,0.709,-10.603,0.153,103.541,0,3
5IVoMJX2awOrwZqUaEjGU7,Mere Jaan - Telugu,0.668,0.452,0.64,1.43E-06,0.509,0.838,-10.002,0.411,135.823,10,4
17KOql7G2Jo3D0gwV2WHyQ,Perati Thotalona,0.443,0.152,0.599,0,0.562,0.751,-10.947,0.239,82.561,11,3
6TSyqEzLeW9BrUPUXw6QvX,Thoofaney Veedamma,0.716,0.47,0.749,0,0.0994,0.72,-8.336,0.2,150.003,9,4
2kCpsMfOsv8iE8Y6vxwOpS,Life Of Charlie,0.704,0.259,0.574,0,0.102,0.247,-6.107,0.0568,117.997,3,4
4zzXCstdpgQGj9RwXZ7QZW,Torture Song,0.725,0.355,0.598,0.000347,0.0546,0.71,-7.832,0.366,170.011,9,4
0xMTHquDawgu7EieTm1z73,Journey Song,0.843,0.154,0.711,4.86E-06,0.0922,0.761,-6.547,0.0831,110.017,5,4
3XLE2SpGXRwW0fitlbQLn1,Sahachari,0.623,0.789,0.227,2.39E-05,0.131,0.269,-9.256,0.0309,104.953,7,4
3q9X3hWkI3HGybDNsd3s9s,Bonding Song,0.786,0.47,0.544,0,0.189,0.601,-7.466,0.0521,100.016,4,4
3XnloH93JP83DbCptU2PHL,The Hymn Of Dharma,0.699,0.4,0.498,1.26E-05,0.106,0.584,-7.77,0.0401,140.022,0,1
5TRSe0xvrGCpjXjcqeyI5N,Veedkolu,0.463,0.712,0.24,0,0.0508,0.2,-11.919,0.0344,134.615,2,3
04ZO642Wd6Ew5byu0hzfiL,O'GA,0.765,0.638,0.37,5.60E-06,0.0946,0.34,-10.465,0.0422,119.965,11,4
0C9sNlKOpCse1w9WCpUdUi,Kattey Song,0.649,0.0722,0.428,3.68E-06,0.181,0.67,-9.254,0.154,183.84,2,4
20C9V6YuXfLSDG8opVUZYg,Na Nababa Nanana,0.682,0.241,0.527,4.99E-06,0.447,0.508,-12.687,0.121,121.958,11,4
0McZ6nrS6dJEEg6jQucWi5,Jampandu Lanti Pilla,0.466,0.394,0.567,0,0.0725,0.812,-11.932,0.0995,88.421,7,4
2SmYVEir942jJp3ZQ4RcUV,O Kshanamainaa Chaalu,0.79,0.236,0.641,0,0.401,0.773,-11.887,0.0788,119.968,5,4
0YIheHZOYyd6GaUAm3eYqH,Thellariponiku,0.664,0.399,0.516,0.000534,0.184,0.814,-13.399,0.0331,124.941,10,4
15RgrFVKZcv1edHX6DNQv0,Sarasangi Rathanangi,0.806,0.12,0.749,0,0.301,0.789,-12.827,0.17,97.061,0,4
0kgmHqZNVBGJsKqcwuf7Mb,Vande Mataram,0.514,0.409,0.836,8.01E-05,0.146,0.314,-11.674,0.0568,98.959,5,4
1CKckWvgU24k8dlxhXxTc9,Gaganaala-Love is in the Air,0.554,0.78,0.49,0,0.0941,0.264,-11.286,0.0274,93.973,9,4
2JIGfrBdkxl2BS3QMDkGgj,Annee Nuvve Ammaku,0.378,0.852,0.249,0.0248,0.102,0.293,-12.785,0.0286,74.039,10,1
6YNANfKeUZ38mDQ2g29FOi,Prabhavinche,0.421,0.546,0.548,6.29E-05,0.374,0.413,-8.594,0.0399,119.81,0,4
1FucFYoilzcCIpSnREfQBI,Manasara Mansara - Male,0.521,0.948,0.334,0,0.107,0.54,-8.953,0.0421,149.813,5,3
05xLyn5vIvXuRTV8mu6fev,Naraka Meghalalo,0.704,0.122,0.934,0.00809,0.16,0.224,-5.067,0.0735,119.96,4,4
6E8fihJT3rz0WXaEIsPo9N,Naa Kanti Kala,0.321,0.796,0.368,0.000325,0.0762,0.181,-9.64,0.0322,139.793,1,4
6fXvcbpGOOCMYwBbTqj3sb,Kshanamuley,0.556,0.42,0.477,0,0.112,0.385,-8.124,0.0317,75.996,4,4
6KEPlxKBtt5GYWYa7OeVKz,Maranam Mayama,0.44,0.329,0.373,0.00204,0.0899,0.14,-10.39,0.038,98.005,1,4
7hqlQ75L6nvVnPnTSyt6oO,Why are we Wandering?,0.36,0.652,0.304,0.247,0.147,0.284,-16.839,0.0323,86.817,2,4
2sEqXcdoOy3cousr4uHJLX,The Darkness Theme,0.283,0.337,0.768,0.733,0.0748,0.244,-7.805,0.0904,169.908,1,4
5rz5OKrfpHQMO5cwFP0RZx,"Life Of Charlie (From ""777 Charlie (Telugu)"")",0.703,0.263,0.588,0,0.101,0.265,-6.13,0.0609,118.019,3,4
74ictDOl84oi42GQgrUKea,"Bade Miyan Chote Miyan (Title Track - Telugu) - From ""Bade Miyan Chote Miyan - Telugu""",0.844,0.00868,0.715,8.92E-06,0.324,0.707,-5.75,0.21,102.014,1,4
5o2iQmrzTF328IaXyj7QDA,Rama Rama Remix Version,0.69,0.0648,0.971,0.000197,0.191,0.68,-5.498,0.0853,89.997,7,4
3RxcTUKIW5AATNtHnSzUKt,Ye Vela Chusano Kaani,0.456,0.794,0.458,0,0.106,0.116,-5.057,0.033,119.573,6,4
52eyVJ8l2OXu2Bvgy9M1G1,Nuvvantu Leni Lokam,0.186,0.00225,0.901,0.0286,0.131,0.152,-4.804,0.14,179.958,2,4
3bWBWUj75LN2FwYvgpr17g,Go Lady Gaga,0.827,0.358,0.51,4.39E-06,0.0901,0.501,-6.3,0.0594,127.962,11,4
5hCXL1jcZdRxRJs7UxykMD,Sudhoora Teerala,0.523,0.779,0.49,6.97E-06,0.162,0.141,-7.067,0.0365,119.693,4,4
5d7h9DQwfmYxTjT0uodJki,Kol Kol,0.797,0.0547,0.839,0.11,0.126,0.896,-7.399,0.0626,104.995,10,4
72DKqetmT8Rj42Ky3iguDo,Seenu Seenu,0.877,0.0607,0.739,0.00396,0.184,0.962,-6.332,0.0407,120.03,5,4
3XJlNp30soj20M7zneDPsj,Suppanathi,0.799,0.233,0.917,1.87E-05,0.0534,0.955,-4.325,0.18,82.138,8,4
3vFP6bzYmxT2DBP9IyZr38,Rock On Bro,0.608,0.0629,0.762,0.00148,0.0986,0.621,-4.036,0.062,164.055,9,4
14ZvcewteMfdD32us40NDC,Nee Selvadigi,0.491,0.717,0.545,2.08E-06,0.256,0.256,-3.468,0.0253,74.946,10,4
3oLSlzMt3SD5PYSMf1Aqo0,Pakka Local,0.54,0.293,0.955,0.0107,0.127,0.81,-3.241,0.219,93,1,4
4jy2ORlpTbFqI07KO3LgWI,Ammadu Let's Do Kummudu,0.537,0.0917,0.952,0.0526,0.066,0.773,-4.92,0.101,95.017,9,4
49bXxI5G1fTOuVRr56s5fr,Ratthaalu,0.824,0.248,0.935,0.0829,0.0969,0.937,-3.633,0.0974,138.989,7,4
00ykaVWTmHG6pb2AcxxH6I,Neeru Neeru,0.463,0.707,0.483,2.38E-05,0.108,0.189,-6.312,0.0312,134.669,2,4
1vf9w2vBsbwhCMY3kI6fKU,Sitamma Vakitlo,0.728,0.853,0.407,0.000112,0.0739,0.412,-9.683,0.0421,107.94,8,1
00jud6Bym8hDiyDSj4o6wW,Aaraduguluntada,0.884,0.803,0.666,0.57,0.419,0.951,-8.845,0.0597,104.977,4,4
3KjC0V1HirS3FgmEFV74jR,Vaana Chinukulu,0.825,0.605,0.772,9.52E-06,0.0637,0.897,-8.474,0.259,77.96,5,4
5NbUgWLWgSpWvwjkEBVUfS,Inka Cheppale,0.881,0.584,0.745,0.00587,0.102,0.882,-8.34,0.0484,100.991,10,4
7mLIQ1i5dZKvMkJZRGQI6j,Meghaallo,0.697,0.794,0.689,0.00729,0.123,0.911,-7.808,0.0314,129.98,6,4
5azPmHrJxmGAXAdt9nCcRe,Yemcheddam,0.781,0.486,0.934,0.059,0.195,0.846,-7.191,0.0539,110,11,4
2DpVwEAD1MCBeC1z7aiNcZ,Dil Se,0.817,0.242,0.86,1.78E-05,0.0512,0.891,-1.771,0.0485,94.027,0,4
5R881xBXFsZetn34zUwwve,Akasam Ammayaithe,0.796,0.4,0.9,1.43E-05,0.212,0.962,-3.077,0.0524,115.976,5,4
5kbbxnCZxypk6LpZETgnrh,Pillaa,0.744,0.549,0.958,0.000286,0.0418,0.94,-1.953,0.101,94.214,0,4
6TPOlkDoV1bCGrNjvsgLRn,Mandu Baabulam,0.753,0.47,0.928,0.00256,0.154,0.578,-3.439,0.35,169.797,1,4
0UHrw6OXHLyoq0BjNS6lz3,Kevvu Keka,0.672,0.159,0.918,0.00158,0.415,0.872,-1.455,0.168,169.842,7,4
0ElfVC0b1LpoKRl6Slo7Wr,Kanulu Kalisayi,0.73,0.176,0.493,7.57E-06,0.102,0.405,-11.523,0.0346,122.942,8,4
18cAcNC6g2pDllmwF7PWC6,Hoyyare Hoyyare,0.86,0.0369,0.821,0,0.273,0.649,-13.209,0.118,116.041,1,4
6oOJ8OUdbmJVOYcdRlKVkZ,Sonare so Sonare,0.804,0.0128,0.892,0.00558,0.0694,0.67,-10.674,0.078,131.967,0,4
0sHKyHvsso3D8vRSKUexMP,Andam Nee Pera,0.716,0.0463,0.479,0,0.304,0.667,-14.551,0.151,156.043,8,4
2ggzRMeSQddcGrwHNWJtbg,Ninnala Monnala,0.785,0.0273,0.71,0.00162,0.114,0.843,-13.055,0.106,89.974,7,4
4WFIyoappONJFQkgFKf0i4,Oorikey Ala,0.467,0.683,0.494,2.92E-05,0.0835,0.27,-7.462,0.0305,158.778,9,3
7iKEpU1aJSPg2wfZQV6499,Andamaina,0.836,0.0551,0.827,8.15E-05,0.347,0.929,-5.821,0.0983,137.989,11,4
6aC8KsRzcRszK79vD7BpH2,Jare Jare,0.765,0.457,0.519,0.00721,0.115,0.447,-7.286,0.0302,109.951,4,4
3bdDjuvvIlgU1sJ8gc40fj,Oye Meghamla,0.738,0.756,0.485,4.31E-05,0.112,0.423,-8.057,0.0368,102.992,2,4
3kLXBxf2B5tJKczXTEhVjq,"Mr. Majnu - From ""Mr. Majnu""",0.815,0.288,0.638,0.078,0.0884,0.516,-5.928,0.0521,100.998,0,4
0iEjeIYKM5tKzCddFrT3PX,"Hey Nenila - From ""Mr. Majnu""",0.616,0.836,0.57,0.109,0.107,0.683,-8.582,0.0378,81.498,5,4
2pX1HeskJvLWqiAGKYNxmb,"Naalo Neeku - From ""Mr. Majnu""",0.45,0.717,0.586,2.27E-05,0.0948,0.376,-6.086,0.0289,160.044,1,1
0lVBM4V3iuyP6xpNSucOT7,"Chiru Chiru Navvula - From ""Mr. Majnu""",0.302,0.226,0.695,2.52E-05,0.0839,0.274,-6.312,0.0995,65.537,7,4
6LP8J3VbiPyJxc36HW35sJ,What the Life,0.744,0.21,0.917,2.42E-06,0.25,0.754,-4.743,0.16,147.051,8,4
0sAQFfa8NKmsn2bNJRK0Gi,Kanureppala Kaalam,0.837,0.759,0.356,0.000114,0.104,0.535,-10.718,0.0679,91,4,4
19ZnkGSQ8NgrqnR2VNP0FV,What a Ammayi,0.809,0.359,0.71,2.09E-06,0.0589,0.72,-6.846,0.144,104.915,9,3
7MgokQNIjsBoE83fm635Kj,Adbhutam,0.685,0.504,0.886,0.000541,0.114,0.815,-4.869,0.0494,99.996,1,4
0PAhCmJTAiPQwNdXCE3m2V,Ramuni Banamla,0.787,0.286,0.841,3.43E-06,0.139,0.717,-4.401,0.13,74.982,2,4
1g5j0HHDS6FpTxGlLtvOXN,Anthe Kada Mari,0.648,0.585,0.519,2.19E-06,0.101,0.493,-6.975,0.0321,99.952,8,4
4TvHVOrddHuzdfd4NNmnyj,Yevaipuga Naa Choopu Saagali (Sad Song),0.594,0.251,0.462,1.57E-06,0.0814,0.332,-7.584,0.0267,120.051,3,4
77sT0MNgUw3ZwBmHKeJ52r,Sainika,0.667,0.177,0.846,4.06E-06,0.171,0.525,-6.381,0.0529,114.038,7,4
68VAOfblXRWiDkeq1jKV3Q,Lover Also Fighter Also,0.604,0.0716,0.657,0.0041,0.135,0.589,-6.688,0.0803,196.082,2,4
4ISkpYcYDh58QRoVapxUTa,Maya,0.539,0.815,0.644,0,0.133,0.419,-7.96,0.209,156.051,7,4
1NxCGgIpQqmcvdHiEOCeZB,Yenniyello Yenniyello,0.501,0.141,0.7,0,0.385,0.843,-6.534,0.175,61.917,2,4
6Zik19tMLPOaY5NHOGbhQj,Iraga Iraga,0.698,0.435,0.988,0.0148,0.133,0.288,-6.001,0.165,168.101,2,4
10SpkZoX4eIyxi3f0zVfWw,Darlingey,0.813,0.178,0.9,0.000121,0.229,0.904,-3.528,0.145,141.938,7,4
6qeMTaVZyBOdTxzSMplHrH,Barbie Girl,0.645,0.0709,0.952,0.0105,0.114,0.964,-3.55,0.0697,75.003,9,4
1Juxu8knbNlAt0Xgc2ev0N,Pandagala,0.738,0.319,0.805,1.24E-05,0.181,0.74,-5.281,0.0496,115.003,0,4
667CFQF14104waYGdfA9SZ,Nee Choopula,0.573,0.561,0.529,0.000246,0.0979,0.308,-9.441,0.0365,167.939,9,1
7ptm0VcwKYx4Jbn1sEjxV8,Yahoon Yahoon,0.684,0.161,0.91,0.000537,0.193,0.725,-3.268,0.133,170.091,8,4
2oobjfvuxIOBhl1iYspYDD,Chal Chalo Chalo,0.598,0.42,0.817,0.00121,0.485,0.722,-5.003,0.0991,67.111,9,4
3GjAUqUCRrZe9k8eqD6hi3,One & Two & Three,0.629,0.017,0.824,0.000137,0.185,0.925,-4.444,0.0404,92.028,5,4
2IpwvBkE1not2UVDAhYcjA,Come to the Party,0.697,0.248,0.861,4.32E-05,0.347,0.774,-4.998,0.243,169.904,9,4
2tQH4o9Yw7wgYl4mmhSwCi,Jaaruko,0.839,0.312,0.91,0.00027,0.115,0.71,-4.644,0.0646,117.986,7,4
2lTZUGR8Hv8OEvfckoteJj,Vacchadu,0.933,0.774,0.918,0.000241,0.11,0.757,-4.332,0.0835,119.99,1,4
2OiTIyRhQdGHjvoiyJpp6g,Love Cheyyaala Oddhaa,0.862,0.215,0.731,0.000672,0.0919,0.905,-4.683,0.0951,138.075,7,4
356UiS50Y9SgtUpuWhXDdp,Baby U Gonna Miss Me,0.725,0.00191,0.843,0.00299,0.211,0.512,-5.018,0.0461,129.998,0,4
5hOAGwcG7QKcOgqIT6jEGg,Breakup Patchup,0.826,0.386,0.816,0.000153,0.135,0.756,-4.327,0.228,137.989,7,4
5HVuVRgtLFrACoiB8vv4Ah,Thassadiyya,0.798,0.169,0.883,0.00158,0.0542,0.807,-4.924,0.0514,105.999,9,4
7KWksSySkwqGS3vo59yygt,Ek Baar,0.794,0.589,0.93,9.61E-05,0.0776,0.704,-4.3,0.25,139.922,2,4
487HlT1IWVJt3EY8AFPl6I,Rama Loves Sita,0.841,0.406,0.914,2.33E-05,0.0584,0.767,-4.896,0.107,105.979,8,4
12a3riv2NK43LZYUaeKoWF,Amma Naana,0.576,0.759,0.503,0.000519,0.193,0.309,-6.683,0.0265,90.011,0,4
7xP8kLTYHKM1EQ41tdjBhX,Bang Bang,0.791,0.106,0.822,1.79E-05,0.103,0.929,-8.125,0.065,156.934,2,4
5Rb6XJhm01pRivuuRyQ92x,Ennosarlu,0.907,0.128,0.637,0.00212,0.0725,0.772,-7.584,0.101,127.034,7,4
7xLLGaFOopzsXnGYmeQptV,Evadu Evadu,0.794,0.213,0.886,0,0.138,0.804,-7.02,0.109,87.979,0,4
4G7fZwCJyxMJStDOBmdgjW,Agarottula,0.756,0.273,0.623,2.67E-05,0.123,0.71,-8.599,0.0337,125.012,0,4
6xcPwe0UkrkLzAjzBOJq45,Prema Pusene,0.824,0.455,0.609,0,0.118,0.838,-8.426,0.0425,133.83,4,4
