id,name,danceability,acousticness,liveness,loudness,speechiness,label
https://open.spotify.com/embed/track/5gx1w4yFhjd9aDIL3mzKk8,Nannu Vadili Vellavaa,0.403,0.76,0.131,0.7283426466456467,0.0297,Romantic
https://open.spotify.com/embed/track/3tLNQpMNHpy5ewyPcFuBh0,Raa ittu,0.37,0.818,0.0838,0.709705616083414,0.0301,Romantic
https://open.spotify.com/embed/track/29Y6cu9LwoPTPHpC7y9Q9H,Sari chesthaa,0.29,0.953,0.526,0.5414728561171293,0.0396,Romantic
https://open.spotify.com/embed/track/7laOkhJLhyE3MN1KGN5uWF,Into the Unknown - Panic! At The Disco Version,0.456,0.0281,0.223,0.7717041800643089,0.0784,Cheerful
https://open.spotify.com/embed/track/5N1PdzGz15aptvn0103Egw,All Is Found - Kacey Musgraves Version,0.438,0.956,0.117,0.539568569912278,0.0301,Romantic
https://open.spotify.com/embed/track/5A3PmywqQnQiIkD4M9MTu8,Lost in the Woods - Weezer Version,0.325,0.202,0.0923,0.786532638216839,0.025,Cheerful
https://open.spotify.com/embed/track/1wK7gMKWrPjl6AGHq5016V,Nee maaya val lo (End Credit Version),0.229,0.19,0.163,0.7643679955046361,0.104,Cheerful
https://open.spotify.com/embed/track/7yii1EpDoNgGUQMm1SmXpF,Hamsa dheevi teeraana (End Credit Version),0.442,0.957,0.112,0.5144694533762059,0.0355,Romantic
https://open.spotify.com/embed/track/54CE6IuhLOfMrvFlXTovW7,Nannu Vadili Vellavaa (End Credit Version),0.451,0.5,0.114,0.761371086067493,0.0261,Chill
https://open.spotify.com/embed/track/5qr63DfmgsCRIWpqbUAgbw,All Is Found (Lullaby Ending) - Outtake,0.355,0.924,0.0759,0.504791933318765,0.0393,Romantic
https://open.spotify.com/embed/track/6Jss3HdYxFoHQpFULuLi5M,Home - Outtake,0.706,0.725,0.0722,0.745824618362314,0.0354,Chill
https://open.spotify.com/embed/track/6gxdpz9hxGKtaKMAQBqSro,I Seek the Truth - Outtake,0.49,0.88,0.149,0.687884369244217,0.0337,Romantic
https://open.spotify.com/embed/track/2ntNtQVsIx2TWKHJpPRBbs,Unmeltable Me - Outtake,0.685,0.402,0.312,0.6910061499079075,0.621,Energetic
https://open.spotify.com/embed/track/0ahwfTO4EvGjxa43VFOT2n,Get This Right - Outtake,0.721,0.0777,0.0629,0.7420160459526114,0.151,Cheerful
https://open.spotify.com/embed/track/0rqxw8U9LlDOLVxN4dzjlY,All Is Found - Instrumental,0.185,0.834,0.0891,0.4577466987169483,0.0375,Romantic
https://open.spotify.com/embed/track/4CcU0GDTNWgtiSxqkg1laG,Some Things Never Change - Instrumental,0.584,0.229,0.185,0.6832016982486812,0.0274,Cheerful
https://open.spotify.com/embed/track/3ynD4JA6cc3rToVnCgxjAL,Into the Unknown - Instrumental,0.277,0.864,0.0949,0.6386538881778167,0.046,Romantic
https://open.spotify.com/embed/track/75EL5945ISyKs8GLy5yDxH,When I Am Older - Instrumental,0.607,0.796,0.102,0.649798645147192,0.0476,Romantic
https://open.spotify.com/embed/track/05pfC5QJXxvUv8a9gtsFH8,Lost in the Woods - Instrumental,0.463,0.568,0.106,0.6228264602129056,0.0277,Romantic
https://open.spotify.com/embed/track/69CSyDJNrbHPC6aCTZA8f4,Show Yourself - Instrumental,0.382,0.619,0.0464,0.5925139699684702,0.0325,Romantic
https://open.spotify.com/embed/track/3czavL7C0XHAWj7rPyiMK4,The Next Right Thing - Instrumental,0.176,0.812,0.472,0.3567258764399213,0.0377,Romantic
https://open.spotify.com/embed/track/10jvuqottY0gSB6NKR9q2L,Into the Unknown - Panic! At The Disco Version/Instrumental,0.466,0.00193,0.0835,0.6671245278306747,0.0576,Cheerful
https://open.spotify.com/embed/track/4AMcqiYpXw5ywkgkeg3gcN,All Is Found - Kacey Musgraves Version/Instrumental,0.472,0.954,0.12,0.3417413292542066,0.0546,Romantic
https://open.spotify.com/embed/track/5IfuvuPmq9qnGwod6OZjCV,Lost in the Woods - Weezer Version/Instrumental,0.489,0.0115,0.1,0.7474167265007962,0.0282,Cheerful
https://open.spotify.com/embed/track/1QwDyymkpD7JmtQIywLOFh,Introduction,0.374,0.957,0.131,0.5570505416289452,0.0351,Romantic
https://open.spotify.com/embed/track/4wXsMLhfwjR8tuxOLwLFVA,The Northuldra,0.148,0.885,0.0866,0.2956638466581339,0.0462,Romantic
https://open.spotify.com/embed/track/6CD526eHi4lfvcnhCjbyAY,Sisters,0.242,0.993,0.0843,0.0162020416445539,0.0471,Romantic
https://open.spotify.com/embed/track/2JrAJztsg53UYylI3oLWNH,Exodus,0.35,0.824,0.0877,0.449879811444448,0.0427,Romantic
https://open.spotify.com/embed/track/63ea8i6oeeBdjgPJ27EhIB,The Mist,0.0953,0.935,0.106,0.1546217962725939,0.0423,Romantic
https://open.spotify.com/embed/track/4PWDNakavvreYRERCCrbXS,Wind,0.177,0.844,0.139,0.4688290200730498,0.0385,Romantic
https://open.spotify.com/embed/track/2bK9dzeg0IEMTiJFw1C4EL,Iduna's Scarf,0.124,0.971,0.0762,0.4288702275778104,0.039,Romantic
https://open.spotify.com/embed/track/3nANqOPdIINAzaFA7bElZA,Fire and Ice,0.228,0.932,0.106,0.4987044610245685,0.0495,Romantic
https://open.spotify.com/embed/track/7LZcgPQLWvZE7iEPEfekC4,Earth Giants,0.143,0.96,0.176,0.0,0.0401,Romantic
https://open.spotify.com/embed/track/2pnCo25OM3ltUIuHNSzO6n,The Ship,0.0871,0.98,0.144,0.0334654887147628,0.044,Romantic
https://open.spotify.com/embed/track/5ANt18LkRJrmYbS7tyk2sB,River Slide,0.136,0.865,0.406,0.3183279742765273,0.0512,Romantic
https://open.spotify.com/embed/track/0fwf0hEWJfCL5dksAT0tGj,Dark Sea,0.17,0.846,0.114,0.5884244372990354,0.0577,Romantic
https://open.spotify.com/embed/track/7whhwff8Vk1XCWl2ySHgJ9,Ghosts of Arendelle Past,0.0912,0.886,0.0519,0.274404520338401,0.0374,Romantic
https://open.spotify.com/embed/track/2DerlsaZvJ6040y7TFcGEC,Gone Too Far,0.198,0.977,0.131,0.1067648986982175,0.0437,Romantic
https://open.spotify.com/embed/track/44OJLymOfDID9IVX2NIVUo,Rude Awakening,0.337,0.779,0.146,0.6311303967783225,0.0785,Romantic
https://open.spotify.com/embed/track/32dD16H8xtMRcXcWgikEwH,The Flood,0.119,0.932,0.0924,0.5707863765491837,0.0388,Romantic
https://open.spotify.com/embed/track/0G0wq3oHfeP5sEBCqa6tbQ,Reindeer Circle,0.257,0.95,0.112,0.4618674491930198,0.0422,Romantic
https://open.spotify.com/embed/track/0hGwJmrxv3rOGfVEAP2KPF,Reunion,0.079,0.979,0.373,0.2471825929510192,0.0478,Romantic
https://open.spotify.com/embed/track/7JotF9vb3NmNLi9ClJEtnL,Epilogue,0.132,0.959,0.087,0.490900009365342,0.043,Romantic
https://open.spotify.com/embed/track/6nipR5hL6tBNCxNY1dPQ4d,Chakravarthiki Veedi,0.851,0.552,0.0677,0.6105578622046016,0.188,Chill
https://open.spotify.com/embed/track/3Z1rK90tbanu5Ni0SV5LAA,Lechindi Lediki Parugu,0.941,0.523,0.325,0.6598507788842757,0.0639,Chill
https://open.spotify.com/embed/track/3TlXCdi7myDFBoVcBIWnCC,Anaganaganaga,0.819,0.737,0.23,0.6723379015390379,0.173,Chill
https://open.spotify.com/embed/track/5PmE4Y59BdmW3waZ20b04v,Varevaa,0.865,0.696,0.103,0.5697561889301658,0.168,Chill
https://open.spotify.com/embed/track/21h303fz0VHf9n7CuWKzcy,Paadu Kaburu,0.519,0.833,0.424,0.5854275278618924,0.272,Romantic
https://open.spotify.com/embed/track/0uc20pKSlYVq8blWWSPGKG,Bhadram Be Carefull,0.903,0.52,0.379,0.5335747510379921,0.179,Chill
https://open.spotify.com/embed/track/4LeuMYtSHFW0qMPjqtx0RU,Discipline,0.792,0.189,0.0475,0.7721724471638625,0.125,Cheerful
https://open.spotify.com/embed/track/0C4694Mvs5GIMKPRP8b61z,Jaagartha,0.911,0.0865,0.0604,0.7842537383323449,0.0451,Cheerful
https://open.spotify.com/embed/track/7z7O8whtALdmkMhsunSI5Z,Apudo Ipudo Official Remix,0.758,0.015,0.0894,0.7417663034995162,0.0531,Cheerful
https://open.spotify.com/embed/track/66urJ8cPsfOvgRXQ3q8tDb,Kougillalo,0.751,0.628,0.0698,0.619017887803203,0.0547,Chill
https://open.spotify.com/embed/track/3gNcKpPMQJws7QswLD9DL4,Avuna Nena,0.67,0.733,0.0856,0.5071644866231699,0.0489,Romantic
https://open.spotify.com/embed/track/1bAXXQ0tWqxJa9EquTMVxe,Ala Loni,0.5,0.405,0.133,0.5867074579340056,0.0382,Chill
https://open.spotify.com/embed/track/4rHe6UqZwIRWPokA4MzUfb,Nankanakara,0.612,0.156,0.0579,0.8225579870758282,0.433,Cheerful
https://open.spotify.com/embed/track/1SU19TNvQx1wIEPJ7qpS0B,Sneham Kanabadi,0.707,0.464,0.114,0.7420160459526114,0.0365,Chill
https://open.spotify.com/embed/track/758vfIRoe4UI0oR0odwmoG,Goa Beach,0.703,0.0237,0.117,0.575031998251803,0.106,Cheerful
https://open.spotify.com/embed/track/2SGWUBgoa0AC3qYPU7j7Xn,Eppudu Verukani,0.771,0.589,0.0958,0.7610901258077609,0.0388,Chill
https://open.spotify.com/embed/track/7kuuFyOylS86KI8uyOtvZd,Marapuraka,0.659,0.298,0.117,0.7690818843068088,0.0382,Cheerful
https://open.spotify.com/embed/track/7fS8QptxV9ExU0KL8ze5Vc,Yegarali,0.557,0.363,0.0627,0.7184778197483845,0.159,Chill
https://open.spotify.com/embed/track/0D8gQf9PUw0IkPc0f8NqIW,Gelichera Gelichera,0.606,0.0792,0.377,0.7107670215090688,0.0396,Energetic
https://open.spotify.com/embed/track/20boF77qP4SVtI2T8f2vxC,Paduthu Leddam,0.637,0.208,0.307,0.72266100583773,0.0547,Energetic
https://open.spotify.com/embed/track/26HchVWuYfesLxScQmF6EE,Kasiga Le Lera,0.565,0.199,0.0902,0.7416414322729685,0.0352,Cheerful
https://open.spotify.com/embed/track/04wLCTVN690pwtGM3DW6h9,Nee Aasale,0.467,0.37,0.0841,0.7665532419692194,0.0554,Chill
https://open.spotify.com/embed/track/5ODIdvFzvnNKSFQXq7eli4,Aagipothe Thappu,0.625,0.0722,0.084,0.773951862142166,0.0491,Cheerful
https://open.spotify.com/embed/track/2dWLe5COuyra38krheJNAf,Victory At Lords,0.26,0.465,0.331,0.6648456279461806,0.0511,Romantic
https://open.spotify.com/embed/track/5bkbTz9nr2kidGiiD2KYnt,Athi Sundara,0.68,0.621,0.131,0.7127337433271939,0.033,Chill
https://open.spotify.com/embed/track/1XKU0qXQs8xfwiomonp9EX,Mirchi Poduma,0.796,0.395,0.0479,0.6644710142665377,0.214,Chill
https://open.spotify.com/embed/track/1TWsdywQY1Jsws1u8ZMTyr,Darrnaka - Telugu,0.878,0.707,0.0433,0.778915493397434,0.235,Chill
https://open.spotify.com/embed/track/1KZFVuIabkrHVq4yZFO8Kp,Kottha Metro Rail,0.865,0.41,0.113,0.771298348578029,0.0853,Chill
https://open.spotify.com/embed/track/1tKwzw5XIlC0lGCueWkWVR,Amma Amma - Telugu,0.425,0.744,0.082,0.6876346267911216,0.0467,Romantic
https://open.spotify.com/embed/track/5bYKLH8n9X3oUMITp7aeWy,Humsafar,0.707,0.553,0.62,0.6061873692754348,0.0617,Energetic
https://open.spotify.com/embed/track/0a9bofyF3tSrYRCu2uVVkI,Holare Hola,0.809,0.339,0.245,0.6853869447132644,0.063,Chill
https://open.spotify.com/embed/track/7dS5W2qVNta5lzP41T1pMe,Veyyinokka,0.865,0.217,0.101,0.8303936565416915,0.0737,Cheerful
https://open.spotify.com/embed/track/1JWFAxXYPU4hwK3B0Kk2Of,"Nuvvunte Chaalu - From ""Rudhrudu""",0.478,0.0763,0.179,0.5664158836200169,0.067,Cheerful
https://open.spotify.com/embed/track/171tnFY4co2jKB7HgMzq5d,Ninnila Lofi Mix,0.438,0.402,0.115,0.8176255736271971,0.0414,Chill
https://open.spotify.com/embed/track/55kXTB4JoL2BOz9WrQFptF,"Pelli Gola (From ""Lineman"") (Telugu)",0.864,0.58,0.368,0.8041082633534169,0.205,Chill
https://open.spotify.com/embed/track/46BlOM7AaKFw4Dlw4pVTZ4,Radha Manasa,0.566,0.0907,0.335,0.683888489994693,0.0376,Energetic
https://open.spotify.com/embed/track/08uptnvI6UB4APxGeU1DbG,Moothimeedaku,0.804,0.0307,0.116,0.7463865388817782,0.0522,Cheerful
https://open.spotify.com/embed/track/5ympNByguhXHrG89eWry6Z,Paadalenura,0.899,0.0223,0.158,0.677270314987669,0.081,Cheerful
https://open.spotify.com/embed/track/1MKVSk5wRpl6qqbPF5BC64,First Time,0.883,0.19,0.28,0.6876970624043955,0.0605,Cheerful
https://open.spotify.com/embed/track/5CuhGEUCPO3sqjaYfW4KKO,Ooruko Manasa,0.633,0.465,0.445,0.6729622576717761,0.0292,Energetic
https://open.spotify.com/embed/track/4YArHo4kIMibLXbFFzI4B0,Yuvatha,0.898,0.195,0.157,0.7454187868760341,0.0748,Cheerful
https://open.spotify.com/embed/track/1sG8tBGWREZh7ezI8XujtK,Evvarunarani Naakaina,0.687,0.218,0.247,0.7224424811912716,0.0777,Cheerful
https://open.spotify.com/embed/track/0ddarhqsXcqLVofPHrtAgX,Kotikokatila,0.609,0.247,0.147,0.7677395186214218,0.0442,Cheerful
https://open.spotify.com/embed/track/2npQPjtKQkuVPODLUeVMHm,Eelesi Nuvvu,0.711,0.529,0.179,0.8148159710298756,0.31,Chill
https://open.spotify.com/embed/track/7uE8DmPPzkrcp9vm8WOazZ,Maa Vooremo Chinna,0.83,0.257,0.0562,0.7688321418537135,0.234,Cheerful
https://open.spotify.com/embed/track/5JTLyiq1Mx3tYqjmmC2vg8,Girls,0.697,0.149,0.391,0.7207567196328787,0.11,Energetic
https://open.spotify.com/embed/track/0lAfBS3KrhAr9HEXXFz0oZ,Oh Dear,0.656,0.000293,0.0594,0.7827552836137734,0.0485,Cheerful
https://open.spotify.com/embed/track/4UOLdvBhy8uBaWkXvEBIOV,Rey Theme,0.74,0.0833,0.0918,0.6444291824056443,0.289,Cheerful
https://open.spotify.com/embed/track/4eY6Ze8NI7UGplv1OWaMkg,Golimar,0.728,0.0263,0.1,0.7687697062404397,0.103,Cheerful
https://open.spotify.com/embed/track/7ntpcfJIZg6bhcQOkSm5sT,Ammaaye,0.854,0.108,0.37,0.7440764211906472,0.0655,Cheerful
https://open.spotify.com/embed/track/3dgRB5d0cYvCoa1DjudsOF,Priyathama,0.642,0.0258,0.144,0.7742952580151721,0.0429,Cheerful
https://open.spotify.com/embed/track/1n0lV2w7bsJHSIEjBEHsXv,Dance,0.722,0.00902,0.127,0.7672088159085944,0.0829,Cheerful
https://open.spotify.com/embed/track/0CGBCulYvB5u6RqaawqTD8,Rey Manthra,0.751,0.00406,0.361,0.7577810383042489,0.0762,Cheerful
https://open.spotify.com/embed/track/6tpawiwS2Kt2XsDmMST1AW,Power Of Rey,0.556,0.103,0.182,0.7121718228077296,0.306,Cheerful
https://open.spotify.com/embed/track/6va04DI5vOobXLiI1gUQHd,Simham (Theme),0.742,0.0678,0.154,0.8276464895576439,0.128,Cheerful
https://open.spotify.com/embed/track/5PJD1ih6ekXt7HDPmxPYJM,Naa Hrudayam,0.736,0.388,0.174,0.8385727218805609,0.051,Chill
https://open.spotify.com/embed/track/5CImnzLsyisC7YJ1yMsPne,Nene Indrudai,0.7,0.176,0.125,0.840164830019043,0.151,Cheerful
https://open.spotify.com/embed/track/4FUUUzfm8RjCtXQXPv2lPk,Stole My Heart (D-Plugged),0.583,0.0403,0.0879,0.7809758686354699,0.0788,Cheerful
https://open.spotify.com/embed/track/515ZeKjdfslGSrYUVEKhzA,Stole My Heart,0.639,0.0396,0.112,0.8496550432366623,0.108,Cheerful
https://open.spotify.com/embed/track/1doV0OsnyGVdSPcqDRYEFy,Oole Olele,0.862,0.346,0.366,0.8561483470171387,0.0565,Energetic
https://open.spotify.com/embed/track/2o0RShGeaY7ZIo8NV2oNQk,"Jessica (From ""Prince "")(Telugu)",0.882,0.168,0.208,0.7147629007585928,0.111,Cheerful
https://open.spotify.com/embed/track/5ZVfLzd5lE3Gs8QvPOhlBe,Touching Touching,0.818,0.139,0.283,0.740829769300409,0.184,Cheerful
https://open.spotify.com/embed/track/51CrWE2ejevu0gs1ZTEd07,Chuusaa Chuusaa,0.616,0.437,0.455,0.570692723129273,0.0407,Energetic
https://open.spotify.com/embed/track/5zoWNEOBLQGtnyPw1AnKVW,Chakraallanti,0.645,0.484,0.503,0.5556145225236476,0.0489,Energetic
https://open.spotify.com/embed/track/7AXM1IISiaM28WvVrI2Xek,Maarppu Chendhadam,0.771,0.587,0.403,0.5542097212249868,0.0736,Chill
https://open.spotify.com/embed/track/2UGHFnKDSI7uec4j5WN75E,Armanian,0.872,0.296,0.0692,0.6777073642805856,0.128,Cheerful
https://open.spotify.com/embed/track/1tDvnkLk9H4S3WkL0xtMY8,Raa Raaa Raa Vinu Veedi Kathey,0.817,0.22,0.327,0.6844816283207943,0.295,Energetic
https://open.spotify.com/embed/track/33rRU4vGnI0eO4ol0iNqUi,Prematho,0.447,0.801,0.101,0.5346985920769208,0.0308,Romantic
https://open.spotify.com/embed/track/5mbb7TiBPuHvgexj8dAmGb,Laali Laali,0.504,0.748,0.102,0.7736709018824339,0.026,Romantic
https://open.spotify.com/embed/track/6FiBcJdiKSGmBNTlAhn0zb,Manasentu,0.713,0.436,0.105,0.7306215465301409,0.0476,Chill
https://open.spotify.com/embed/track/1es2bgrKgr64XzyfXMHliY,Iddhara,0.61,0.387,0.211,0.7661474104829397,0.0379,Chill
https://open.spotify.com/embed/track/4ibbxfWWujYsM3m5GYMXrT,Jai Kaali Maa,0.253,0.03,0.101,0.7278743795460931,0.132,Cheerful
https://open.spotify.com/embed/track/4GwzaBaMFJsOe0KdDz56ri,Lub Dub,0.696,0.112,0.321,0.7302781506571349,0.0404,Cheerful
https://open.spotify.com/embed/track/2InocjADuwXWq0sp7IxD9j,Violin Theme - Instrumental,0.329,0.125,0.698,0.7755127524740113,0.0779,Energetic
https://open.spotify.com/embed/track/595k4KBNJNpaz8cRv2jRVV,First Love - Instrumental,0.465,0.0325,0.0975,0.7147629007585928,0.0298,Cheerful
https://open.spotify.com/embed/track/2h2CaPsmcFHe0kX8e77toG,Arakilo Pogaru,0.753,0.222,0.0396,0.7405800268473137,0.0776,Cheerful
https://open.spotify.com/embed/track/14AyugO0nkgoECXFZQNcMF,Yevo Pichi Veshalu,0.803,0.399,0.0756,0.7263447070208847,0.0381,Chill
https://open.spotify.com/embed/track/1b70C6N5tonqxwqMRJ5XkA,Dil Mera Dhak Dhak,0.863,0.0749,0.128,0.7915587050853808,0.0579,Cheerful
https://open.spotify.com/embed/track/3I0wvInDT1EqOGsbNrcZu3,Cheppana Cheppana,0.542,0.0614,0.0728,0.781912402834577,0.0741,Cheerful
https://open.spotify.com/embed/track/2Zaxd9ary8xu3BJdaGnkmR,A For Angel,0.9,0.0746,0.0898,0.7906533886929106,0.0423,Cheerful
https://open.spotify.com/embed/track/7mpQfbu98IJXEXOsWl0NxX,Arrere Entee Dhoorame,0.785,0.363,0.0208,0.6966253551025505,0.0616,Chill
https://open.spotify.com/embed/track/0g1VrA9CahzBymxkv3TjZl,Perenti Oorenti,0.727,0.117,0.263,0.6317859707176975,0.366,Cheerful
https://open.spotify.com/embed/track/2ohFi4ilco5dSqIYzaF7RT,Itu Raave,0.547,0.477,0.106,0.7542534261542786,0.0367,Chill
https://open.spotify.com/embed/track/6vT6SHUe6s3s5wR0WVkc2R,Vennello Godhari,0.866,0.0387,0.034,0.7873443011893986,0.0679,Cheerful
https://open.spotify.com/embed/track/6BuML0Dlsyc24A9zKmLB4o,Ora Kannullo,0.742,0.0855,0.221,0.742827708925171,0.113,Cheerful
https://open.spotify.com/embed/track/2MULIS9dSLiOtM0SMOUihU,Kondapalli Nimmakaya,0.754,0.332,0.517,0.7604657696750228,0.138,Energetic
https://open.spotify.com/embed/track/3BeYX2bVsUMo73qHCNpztr,Paalakondalona,0.663,0.461,0.838,0.7488527456060937,0.421,Energetic
https://open.spotify.com/embed/track/29lwh8hf4UDfbBnk8HWoec,Devudu Malichina Ilu,0.73,0.156,0.456,0.7283738644522836,0.113,Energetic
https://open.spotify.com/embed/track/386wpweBSOxveUhQ2YRqzf,Peguthenchukunna,0.658,0.469,0.387,0.6224518465332626,0.111,Energetic
https://open.spotify.com/embed/track/0jusEWVC8sMr9SvuzSrP7K,Kurra Kurra Chiluka,0.834,0.224,0.106,0.7483532606999033,0.0753,Cheerful
https://open.spotify.com/embed/track/6tAYtFdb2XyetF97q2bjd4,Arey O Samba - Remix,0.789,0.0992,0.122,0.8594262167140139,0.101,Cheerful
https://open.spotify.com/embed/track/1ASEJpuJeaMmdezzmOHagO,Aagalekapotunna,0.705,0.67,0.124,0.7338681984203791,0.0335,Chill
https://open.spotify.com/embed/track/78ndi5GBIiStrBb4EMfMXB,Bujji pataka,0.826,0.168,0.107,0.8382293260075548,0.376,Cheerful
https://open.spotify.com/embed/track/2KCMZbYnc91qqoummRcLSH,Kokkarako,0.935,0.305,0.259,0.7496331907720164,0.417,Cheerful
https://open.spotify.com/embed/track/0rht9FKUiHzR1juH22DU1P,Kora Meesam,0.743,0.163,0.0981,0.7290918740049325,0.213,Cheerful
https://open.spotify.com/embed/track/4Bv4Tzl8wls3YzR6rmmP3v,Flute speaks,0.359,0.91,0.121,0.609746199232042,0.0329,Romantic
https://open.spotify.com/embed/track/2wMzKhz5KfRcpCgEVdllbR,Oyyaram,0.775,0.413,0.13,0.7309961602097838,0.31,Chill
https://open.spotify.com/embed/track/1HzFpYwDcOAM0kHu4gqYFe,Cinema,0.189,0.579,0.145,0.684918677613711,0.0361,Romantic
https://open.spotify.com/embed/track/76UYOBkqskWsSwfyrSSgjU,10000 Pax,0.607,0.175,0.141,0.8539006649392815,0.0518,Cheerful
https://open.spotify.com/embed/track/6sdC5O2URTPoNO8M4V6XkY,Makkal,0.289,0.897,0.0903,0.392595136265726,0.0414,Romantic
https://open.spotify.com/embed/track/4Yi86fQx0GHStCZZNIQAY8,Neevuntey Chaalu,0.57,0.578,0.116,0.6354696719008522,0.0326,Chill
https://open.spotify.com/embed/track/6FjVdMt7kmeCt7KZsDT4nm,Michael Theme Song (Telugu),0.478,0.266,0.289,0.664033964973621,0.0814,Energetic
https://open.spotify.com/embed/track/294HuMleDQmSj9V29kAqMo,Pammare,0.713,0.0753,0.0945,0.7330253176411826,0.132,Cheerful
https://open.spotify.com/embed/track/5APcUlih0D01I0yRnCrwdW,Poru Poru,0.804,0.232,0.141,0.626978428495614,0.0698,Cheerful
https://open.spotify.com/embed/track/1IYxWlrx6GYBiU1fXAsrWi,Guardian Angel,0.703,0.333,0.225,0.643523866013174,0.0723,Chill
https://open.spotify.com/embed/track/4FGFiSEg8fNq0C3Sx9qoIr,Biriyani Theme,0.751,0.26,0.358,0.7676770830081481,0.302,Energetic
https://open.spotify.com/embed/track/30x1DRVwJAOwlpAPwkxCdi,Bay of Bengal,0.814,0.519,0.0375,0.7813192645084758,0.0379,Chill
https://open.spotify.com/embed/track/0rJk5cjE4ExUZixBJAyLy9,Pam Pam Pam,0.495,0.531,0.0672,0.746792370368058,0.0792,Chill
https://open.spotify.com/embed/track/30MAJlgL2BOACsxLzhK5xH,Missisippi,0.869,0.273,0.181,0.6956263852901695,0.372,Cheerful
https://open.spotify.com/embed/track/1L6Pc6HTU3puzmDnkfZRH2,Biriyani Rap,0.812,0.491,0.159,0.7598414135422846,0.118,Chill
https://open.spotify.com/embed/track/5rByZ83tlbDfH9hjba1qjT,Adugule Aa Ningi,0.772,0.349,0.0422,0.7845971342053509,0.0543,Chill
https://open.spotify.com/embed/track/1a94CPUgkmlCF9cX22dBXJ,Bay of Bengal - New Jack Swing Mix,0.661,0.0379,0.113,0.697468235881747,0.195,Cheerful
https://open.spotify.com/embed/track/36rS5w0mJCt8hlvrOIRPOd,Bay of Bengal - Extended Dance Mix,0.702,0.00116,0.161,0.7565011082321358,0.0695,Cheerful
https://open.spotify.com/embed/track/3QbZbNDYXkbuEeVHI1C5Km,Wrong Usage,0.888,0.261,0.0861,0.8204663940311555,0.228,Cheerful
https://open.spotify.com/embed/track/1f6AcsLwFbL3ByooFAfyr1,Sarada Saradaga,0.348,0.666,0.295,0.8078544001498457,0.043,Romantic
https://open.spotify.com/embed/track/7wn8ol8FIwzeR1zMx2dP1E,Bujjikondave,0.401,0.956,0.103,0.7033059657228483,0.0517,Romantic
https://open.spotify.com/embed/track/2QBOxftKmiDBQhwtGXj3cF,Lekka Maaruddi,0.566,0.00314,0.0779,0.8092592014485064,0.1,Cheerful
https://open.spotify.com/embed/track/0q049oXFqBIP90uefbGiVP,Simple Gentle,0.73,0.856,0.107,0.6302250803858521,0.0321,Romantic
https://open.spotify.com/embed/track/2NPBFHQidZL8pV8ITV2Qcg,Prathiroju Panduga Roje,0.787,0.252,0.113,0.7059282614803485,0.0449,Cheerful
https://open.spotify.com/embed/track/7By5kyHHwaQJBSnIQCHYEl,Nimisham Nimisham,0.714,0.0407,0.282,0.7344613367464803,0.04,Cheerful
https://open.spotify.com/embed/track/7mQmv0b1NkfvhPJULcOSuS,Nene Naani Ne,0.537,0.72,0.114,0.5247713295663847,0.0651,Romantic
https://open.spotify.com/embed/track/7kowhnz3c9KY5vKLdc3zdx,Konchave Konchave,0.532,0.536,0.307,0.6639715293603472,0.0635,Chill
https://open.spotify.com/embed/track/4GV8NXw1908M8zMmVvoeZO,My Name Is Nani,0.764,0.0485,0.384,0.7304030218836826,0.208,Energetic
https://open.spotify.com/embed/track/7k2xiOYeLSoZMaOiY9ijwn,Vayari Bhama Official Remix,0.681,0.33,0.0996,0.7669278556488623,0.0626,Chill
https://open.spotify.com/embed/track/7Boi7ODhQSyeviAYLZdA6o,Lingi Lingi Lingidi,0.742,0.0122,0.107,0.6230449848593639,0.209,Cheerful
https://open.spotify.com/embed/track/07fI0G7Wepz1KWTRVOgZMl,Kotabommali Title Song,0.62,0.452,0.402,0.725595479661599,0.484,Energetic
https://open.spotify.com/embed/track/0kirDhhosgRUPn5XqoDvff,Endhuko,0.545,0.683,0.112,0.629319763993382,0.0293,Romantic
https://open.spotify.com/embed/track/2lmdCLDvDubNvDBLrXxWI3,Vera Level Chinna,0.837,0.221,0.0501,0.6714950207598415,0.106,Cheerful
https://open.spotify.com/embed/track/1ilu89K0YzUzMnOZuPc2d7,Ayalaa Ayalaa,0.771,0.0129,0.0886,0.7086442106577592,0.046,Cheerful
https://open.spotify.com/embed/track/1TefBAqbeihQFLP8SchsFV,Suro Suro,0.892,0.189,0.0935,0.8068242125308277,0.0784,Cheerful
https://open.spotify.com/embed/track/1IdSH7991IGLmDaNiKN9vX,Chinna Chinnaga,0.618,0.631,0.141,0.6537633065900791,0.0593,Chill
https://open.spotify.com/embed/track/7hldCzj1LV0z6fhwBDcgzE,Maanja,0.832,0.206,0.108,0.8227140761090127,0.067,Cheerful
https://open.spotify.com/embed/track/19Bp8omNeXJMuXC2Nrmw4M,Tik Tik Tik - Telugu: Title Track,0.614,0.151,0.244,0.8375425342615429,0.323,Cheerful
https://open.spotify.com/embed/track/00KXNatS7yb38Qsamk9E1l,Kannayya - Father's Love,0.516,0.423,0.0911,0.8232135610152033,0.0428,Chill
https://open.spotify.com/embed/track/0cUTw23XSFTC5srWetUIDg,Magadheera,0.469,0.0705,0.336,0.8200293447382389,0.207,Energetic
